index,type,name,resident,streamed,parentStack
1,string,,128120,0,||assetlist
3227,xmodelmesh,p7_barrier_block_concrete_2_lod27c06c5d2,464,9136,|p7_barrier_block_concrete_2|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3228,xmodelmesh,p7_barrier_block_concrete_1_half_lod013e1984f,3632,0,|p7_barrier_block_concrete_1_half|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3229,xmodelmesh,p7_ban_south_tribe_pipe_bracket_lod2af16e4cd,352,21520,|p7_ban_south_tribe_pipe_bracket|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3230,xmodelmesh,p7_ban_crate_wood_vintage_lod2fe9e73af,576,62128,|p7_ban_crate_wood_vintage|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3231,xmodelmesh,p7_ban_bottle_milk_broken_btm_lod2b3073d93,352,9232,|p7_ban_bottle_milk_broken_btm|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3232,xmodelmesh,p7_ban_bottle_glass_liquor_03_lod276fd8c89,3952,0,|p7_ban_bottle_glass_liquor_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3233,xmodelmesh,p7_ammo_can_small_lod043a3c7a1,224,17776,|p7_ammo_can_small|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3234,xmodelmesh,p7_3d_txt_harmonia_sans_std_09_black_lod020393b93,256,4816,|p7_3d_txt_harmonia_sans_std_09_black|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3235,xmodelmesh,p7_3d_txt_harmonia_sans_std_05_black_lod0d0d5d56e,256,4720,|p7_3d_txt_harmonia_sans_std_05_black|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3236,xmodelmesh,p7_3d_txt_harmonia_sans_std_03_black_lod06e2264bc,256,7584,|p7_3d_txt_harmonia_sans_std_03_black|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3237,xmodelmesh,p6_la_scattered_rubble_lod02cd2e998,240,31648,|p6_la_scattered_rubble|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3238,xmodelmesh,nt_2020_sprinkler_01_lod0b83588c0,464,0,|nt_2020_sprinkler_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3239,xmodelmesh,c_zom_zod_zombie_hat2_lod5e963b9b4,240,7504,|c_zom_zod_zombie_hat2|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3240,xmodelmesh,c_zom_dlc1_skeleton_zombie_fb_lod267bbcaae,480,413712,|c_zom_dlc1_skeleton_zombie_fb|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3241,xmodelmesh,broken_pool_tile_lod536c19c6f,3392,0,|broken_pool_tile|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
3242,xmodelmesh,p7_zm_vending_packapunch_lod0fe3f6618,1616,197616,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3243,xmodelmesh,p7_zm_ver_box_electric_panel_02_lod2a7c9c4cf,1696,67040,|p7_zm_ver_box_electric_panel_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3244,xmodelmesh,c_c_zom_der_hellhound_lod2667ec587,896,166640,|c_zom_der_hellhound_fb_ice|xmodel|zone_source/zm_verrukt_remastered.zone|csv
3245,xmodelmesh,p7_anim_zm_barricade_board_01_lod07626f791,240,16144,|p7_anim_zm_barricade_board_01|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3246,xmodelmesh,p6_anim_zm_barricade_board_01_upgrade_lod2785e9a20,2816,0,|p6_anim_zm_barricade_board_01_upgrade|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3247,xmodelmesh,p7_anim_zm_barricade_board_02_lod04fcaf952,240,12112,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3248,xmodelmesh,p6_anim_zm_barricade_board_02_upgrade_lod2676d82b2,2928,0,|p6_anim_zm_barricade_board_02_upgrade|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3249,xmodelmesh,p7_anim_zm_barricade_board_03_lod0c46edce2,240,12016,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3250,xmodelmesh,p6_anim_zm_barricade_board_03_upgrade_lod25e7845a0,2928,0,|p6_anim_zm_barricade_board_03_upgrade|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3251,xmodelmesh,p7_anim_zm_barricade_board_04_lod05fa4f805,240,16448,|p7_anim_zm_barricade_board_04|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3252,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod2b8bb9c80,2928,0,|p6_anim_zm_barricade_board_04_upgrade|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3253,xmodelmesh,p7_anim_zm_barricade_board_05_lod097777f8b,240,12400,|p7_anim_zm_barricade_board_05|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3254,xmodelmesh,p6_anim_zm_barricade_board_05_upgrade_lod2785e9a20,2928,0,|p6_anim_zm_barricade_board_05_upgrade|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3255,xmodelmesh,p7_anim_zm_barricade_board_06_lod036ecd2a1,240,12496,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3256,xmodelmesh,p6_anim_zm_barricade_board_06_upgrade_lod2b8bb9c80,2928,0,|p6_anim_zm_barricade_board_06_upgrade|xmodel|ascension_mixed3_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3257,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0829bd900,352,43664,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3258,xmodelmesh,p7_zm_der_magic_box_fake_lod06c6b96dd,352,136016,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3259,xmodelmesh,p7_zm_der_magic_box_lod2654276c9,928,191200,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3260,xmodelmesh,p7_zm_ver_couch_floral_lod24aee055d,576,27056,|p7_zm_ver_couch_floral|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3261,xmodelmesh,p7_zm_ver_door_metal_lod269167a77,576,6848,|p7_zm_ver_door_metal|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3262,xmodelmesh,p7_zm_ver_door_double_power_lt_lod233481124,688,6496,|p7_zm_ver_door_double_power_lt|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3263,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_rarm_lod2e9b22455,480,20512,|p7_zm_dlchd_pro_honorguard_zombie_s_rarm|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3264,xmodelmesh,p7_gib_chunk_flesh_01_lod0259096de,2224,0,|p7_gib_chunk_flesh_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3265,xmodelmesh,p7_gib_chunk_flesh_03_lod0e98a1470,2384,0,|p7_gib_chunk_flesh_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3266,xmodelmesh,p7_gib_chunk_bone_03_lod01e7e3c39,1536,0,|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3267,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_rleg_lod24528035d,480,25120,|p7_zm_dlchd_pro_honorguard_zombie_s_rleg|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3268,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_larm_lod213fdbbaf,480,20560,|p7_zm_dlchd_pro_honorguard_zombie_s_larm|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3269,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_lleg_lod2c4dd08f4,480,25536,|p7_zm_dlchd_pro_honorguard_zombie_s_lleg|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3270,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_lod2beaabaf,816,172304,|p7_zm_dlchd_pro_honorguard_zombie_body01_ice|xmodel|zone_source/zm_verrukt_remastered.zone|csv
3271,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_head_lod282b95c4a,464,52592,|p7_zm_dlchd_pro_honorguard_zombie_head1_ice|xmodel|zone_source/zm_verrukt_remastered.zone|csv
3272,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_upclean_lod2f0cbfceb,624,134208,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_upclean|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3273,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_rarmoff_lod250c4ad5c,816,133632,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_rarmoff|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3274,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_larmoff_lod231cf01f3,816,130160,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_larmoff|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3275,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_g_behead_lod23a5fb089,480,22240,|p7_zm_dlchd_pro_honorguard_zombie_g_behead|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3276,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_lowclean_lod28566e218,336,38192,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_lowclean|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3277,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_rlegoff_lod25782f31c,528,74832,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_rlegoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3278,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_llegoff_lod2d1971efe,544,72032,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_llegoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3279,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_blegsoff_lod247df5da3,752,109456,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_blegsoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3280,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_head2_lod2ebc0ad61,464,52480,|p7_zm_dlchd_pro_honorguard_zombie_head2_ice|xmodel|zone_source/zm_verrukt_remastered.zone|csv
3281,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_lod22e594ce9,816,171392,|p7_zm_dlchd_pro_honorguard_zombie_body02_ice|xmodel|zone_source/zm_verrukt_remastered.zone|csv
3282,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_g_upclean_lod21fea72fc,624,133520,|p7_zm_dlchd_pro_honorguard_zombie_body02_g_upclean|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3283,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_g_rarmoff_lod280a76e52,816,132128,|p7_zm_dlchd_pro_honorguard_zombie_body02_g_rarmoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3284,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_g_larmoff_lod2923a8a65,816,132080,|p7_zm_dlchd_pro_honorguard_zombie_body02_g_larmoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3285,xmodelmesh,p7_zm_der_trap_control_handle_lod0291e4163,240,5664,|p7_zm_der_trap_control_handle|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3286,xmodelmesh,p7_zm_der_pswitch_handle_lod0d4f6da1f,464,17552,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3287,xmodelmesh,p7_eth_gate_rustic_lod0cae53ce4,560,52112,|p7_eth_gate_rustic|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3288,xmodelmesh,t6_wpn_zmb_perk_bottle_lod2169abfea,2080,0,|t6_wpn_zmb_perk_bottle_marathon_world|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3289,xmodelmesh,p8_zm_vending_flopperaf66d870,2128,74512,|p7_zm_vending_phd_active|xmodel|zone_source/zm_verrukt_remastered.zone|csv
3290,xmodelmesh,wpn_t7_zmb_perk_bottle_phd_world891f2e6a,576,11168,|wpn_t7_zmb_perk_bottle_phd_world|xmodel|zombie_perk_bottle_phd|weapon|zone_source/zm_verrukt_remastered.zone|csv
3291,xmodelmesh,wpn_t8_zmb_freezegun_worldd52c3525,720,157648,|wpn_t8_zmb_freezegun_world|xmodel|freezegun_zm|weapon|zone_source/zm_verrukt_remastered.zone|csv
3292,xmodelmesh,wpn_t8_zmb_freezegun_upg_worlde03cadbb,720,157696,|wpn_t8_zmb_freezegun_upg_world|xmodel|freezegun_upgraded_zm|weapon|zone_source/zm_verrukt_remastered.zone|csv
3293,xmodelmesh,p7_icicle_single_lod1c96f2cff,1008,0,|p7_icicle_single|xmodel|dlc5/zmb_weapon/fx_freezegun_crumple|fx|zone_source/zm_verrukt_remastered.zone|csv
3294,xmodelmesh,p_zombie_ice_chunk_01_lod03e825a2f,352,10928,|p8_ice_block_01|xmodel|dlc5/zmb_weapon/fx_freezegun_shatter_upg|fx|zone_source/zm_verrukt_remastered.zone|csv
3295,xmodelmesh,p_zombie_ice_chunk_02_lod0d89e2005,352,5936,|p8_ice_block_02|xmodel|dlc5/zmb_weapon/fx_freezegun_shatter_upg|fx|zone_source/zm_verrukt_remastered.zone|csv
3296,xmodelmesh,wm_bar_bipod4ce7f86b,368,29456,|wm_bar_bipod_up|xmodel|t4_bar_bipod_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3297,xmodelmesh,vm_m191984dc3cdf,784,108704,|vm_m1919|xmodel|t4_m1919|weapon|zone_source/zm_verrukt_remastered.zone|csv
3298,xmodelmesh,wm_m1919da299ddc,352,39792,|wm_m1919_up|xmodel|t4_m1919_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3299,xmodelmesh,vm_m1919_up52e8da6e,896,108048,|vm_m1919_up|xmodel|t4_m1919_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3300,xmodelmesh,vm_type99e0d33a34,272,69648,|vm_type99|xmodel|t4_type99|weapon|zone_source/zm_verrukt_remastered.zone|csv
3301,xmodelmesh,wm_type99953b195e,336,36224,|wm_type99_up|xmodel|t4_type99_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3302,xmodelmesh,vm_type99_uppebecfe4a,416,70720,|vm_type99_up|xmodel|t4_type99_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3303,material,gfx_decal_blood_splatter_02|dup,33,0,|zm_verrukt_remastered|texturecombo
3304,material,vd/gfx_decal_blood_splatter_02|dup,36,0,|zm_verrukt_remastered|texturecombo
3305,material,vdd/gfx_decal_blood_splatter_02|dup,37,0,|zm_verrukt_remastered|texturecombo
3306,image,i_t7_decal_blood_splatter_02_c,32,0,|vdd/gfx_decal_blood_splatter_02|material|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t4_db_saw_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3307,material,gfx_decal_blood_splatter_03|dup,33,0,|zm_verrukt_remastered|texturecombo
3308,material,vd/gfx_decal_blood_splatter_03|dup,36,0,|zm_verrukt_remastered|texturecombo
3309,material,vdd/gfx_decal_blood_splatter_03|dup,37,0,|zm_verrukt_remastered|texturecombo
3310,image,i_t7_decal_blood_splatter_03_c,32,0,|vdd/gfx_decal_blood_splatter_03|material|impacts/fx_bul_impact_heavy_body_fatal_exit|fx|entity_exit_bullet_small|entityfximpacts|bullet_small_exit|impactsfxtable|t4_db_saw_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3311,material,ei/gfx_spark_blink_anim_em|dup,32,0,|zm_verrukt_remastered|texturecombo
3312,material,ei/gfx_spark_blink_anim_em_i12000|dup,39,0,|zm_verrukt_remastered|texturecombo
3313,image,fxt_spark_blink_anim,22,0,|ei/gfx_spark_blink_anim_em_i12000|material|impacts/fx_bul_impact_thin_metal_lg|fx|surface_exit_bullet_small|surfacefxtable|bullet_small_exit|impactsfxtable|t4_db_saw_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3314,techset,ei/effect_lit_emissive_blend#2843f95a,39,0,|ei/gfx_spark_single_orange_em|material|zombie/fx_muz_lg_gas_flash_buckshot_1p_ug_zmb|fx|zombie/fx_muz_lg_shotgun_1p_ug_zmb|fx|t5_stakeout_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3315,material,ei/t6_fxt_spark_anim_blink|dup,2233,0,|zm_verrukt_remastered|texturecombo
3316,image,fxt_spark_blink_anim_mask,27,0,|ei/t6_fxt_spark_anim_blink|material|classic_raygun/fx_raygun_impact_ug_zmb|fx|t4_ray_gun_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3317,image,$white_reveal,15,0,|mc/grip|material|vm_db|xmodel|t4_db|weapon|zone_source/zm_verrukt_remastered.zone|csv
3318,material,ei/gfx_light_ray_spread_streaks_em|dup,1937,0,|zm_verrukt_remastered|texturecombo
3319,image,fxt_light_ray_spread_streaks,699133,0,|zm_verrukt_remastered|texturecombo
3320,material,ei/gfx_fxt_light_glow_square_em|dup,37,0,|zm_verrukt_remastered|texturecombo
3321,image,fxt_light_glow_square,23,0,|ei/gfx_fxt_light_glow_square_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3322,material,ei/gfx_elec_arc_bolt_em|dup,29,0,|zm_verrukt_remastered|texturecombo
3323,image,fxt_electric_arc1,19,0,|ei/gfx_elec_arc_bolt_em|material|zombie/fx_tesla_impact_default_zmb|fx|t4_nambu_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3324,material,ei/gfx_elec_arc_omni_em|dup,29,0,|zm_verrukt_remastered|texturecombo
3325,image,fxt_electric_arc2,19,0,|ei/gfx_elec_arc_omni_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3326,material,ei/gfx_elec_arc_shock_em|dup,30,0,|zm_verrukt_remastered|texturecombo
3327,techset,ei/effect_lit_emissive_blend_nocull#2843f95a,46,0,|ei/t6_fxt_smk_light_old_up|material|classic_raygun/fx_raygun_impact_ug_zmb|fx|t4_ray_gun_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3328,material,ei/gfx_elec_arc_shock_em_i512_nocull|dup,1460,0,|zm_verrukt_remastered|texturecombo
3329,image,fxt_electric_arc3,19,0,|ei/gfx_elec_arc_shock_em_i512_nocull|material|dlc5/cosmo/fx_zmb_elec_terminal_bridge_contact|fx|dlc5/cosmo/fx_zmb_elec_terminal_arc|fx|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3330,material,ei/gfx_smk_whisp_anim_lit|dup,31,0,|zm_verrukt_remastered|texturecombo
3331,image,fxt_smk_whisp_anim,20,0,|ei/gfx_smk_whisp_anim_lit|material|zombie/fx_muz_rocket_xm_3p_ug_zmb|fx|t5_strela3_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3332,material,ei/gfx_smk_billow_sm_anim_lit|dup,35,0,|zm_verrukt_remastered|texturecombo
3333,image,fxt_smk_billow_sm_anim,24,0,|ei/gfx_smk_billow_sm_anim_lit|material|player/fx_plyr_jump_dust_dirt|fx|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_verrukt_remastered.d3dbsp|col_map|zone_source/zm_verrukt_remastered.zone|csv
3334,material,ei/gfx_fog_slow_lg_anim_lit|dup,33,0,|zm_verrukt_remastered|texturecombo
3335,material,ei/gfx_fog_slow_lg_anim_em|dup,32,0,|zm_verrukt_remastered|texturecombo
3336,image,fxt_fog_slow_lg_anim,22,0,|ei/gfx_fog_slow_lg_anim_em|material|dlc5/zmb_weapon/fx_freezegun_freeze_torso|fx|zone_source/zm_verrukt_remastered.zone|csv
3337,material,ei/gfx_fog_slow_sm_anim_lit|dup,33,0,|zm_verrukt_remastered|texturecombo
3338,material,ei/gfx_fog_slow_sm_anim_em|dup,32,0,|zm_verrukt_remastered|texturecombo
3339,image,fxt_fog_slow_sm_anim,22,0,|ei/gfx_fog_slow_sm_anim_em|material|dlc5/zmb_weapon/fx_freezegun_freeze_torso|fx|zone_source/zm_verrukt_remastered.zone|csv
3340,material,ei/gfx_smk_billow_thick_anim_lit_full_lite|dup,48,0,|zm_verrukt_remastered|texturecombo
3341,techset,ei/effect_lit_blend#2843f95a,30,0,|ei/gfx_smk_billow_sm_anim_high_dark_lit|material|explosions/fx_exp_rocket_default_sm|fx|t5_strela3_up|weapon|zone_source/zm_verrukt_remastered.zone|csv
3342,material,ei/gfx_smk_billow_thick_anim_high_gray_lit|dup,1906,0,|zm_verrukt_remastered|texturecombo
3343,material,ei/gfx_smk_billow_thick_anim_lit|dup,38,0,|zm_verrukt_remastered|texturecombo
3344,material,ei/gfx_smk_billow_thick_anim_high_dark_lit|dup,48,0,|zm_verrukt_remastered|texturecombo
