index,type,name,resident,streamed,parentStack
1,string,,92598,0,||assetlist
2905,material,mc/mtl_p7_basket_wood_round_01_decal,700,0,|p7_zm_shi_spilled_fruit_basket_rotted_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2906,xmodelmesh,p7_basket_wood_round_01_lod1e6430b8e,688,53968,|p7_basket_wood_round_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2907,xmodelmesh,p7_basket_wood_round_01_lod0984c9e0f,680,77344,|p7_basket_wood_round_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2908,xmodel,p7_basket_wood_round_01,5564,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2909,material,mc/bullet_collision_wood,1436,0,|p7_zm_der2_bulletin_board|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2910,image,i_mtl_p7_basket_wood_round_tall_01_m,125,218168,|mc/mtl_p7_basket_wood_round_tall_01_wood_03_bld|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2911,image,i_mtl_p7_basket_wood_round_tall_01_wood_01_n,309,371384,|mc/mtl_p7_basket_wood_round_tall_01_wood_03_bld|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2912,image,i_mtl_p7_basket_wood_round_tall_01_n,293,1441792,|mc/mtl_p7_basket_wood_round_tall_01_wood_03_bld|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2913,image,i_mtl_p7_basket_wood_round_tall_01_wood_01_c,293,218440,|mc/mtl_p7_basket_wood_round_tall_01_wood_03_bld|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2914,material,mc/mtl_p7_basket_wood_round_tall_01_wood_01_bld,1476,0,|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2915,material,mc/mtl_p7_basket_wood_round_tall_01_wood_02_bld,1656,0,|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2916,material,mc/mtl_p7_basket_wood_round_tall_01_wood_03_bld,1488,0,|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2917,techset,mc/lit_detail_decal#e6142445,155557,0,|mc/mtl_p7_basket_wood_round_tall_01_decal|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2918,image,i_mtl_p7_basket_wood_round_tall_01_decal_n,171,109272,|mc/mtl_p7_basket_wood_round_tall_01_decal|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2919,image,i_mtl_p7_basket_wood_round_tall_01_decal_c,299,131072,|mc/mtl_p7_basket_wood_round_tall_01_decal|material|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2920,material,mc/mtl_p7_basket_wood_round_tall_01_decal,1005,0,|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2921,image,i_t7_detail_rust_01,116,131040,|mc/mtl_p7_medical_stretcher_buckle_wron|material|p7_medical_stretcher_set_worn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2922,material,mc/mtl_p7_basket_wood_round_tall_01_metal,1484,0,|p7_zm_shi_spilled_fruit_basket_rotted_05|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2923,xmodelmesh,p7_basket_wood_round_tall_01_lod13bd48780,688,49376,|p7_basket_wood_round_tall_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2924,xmodelmesh,p7_basket_wood_round_tall_01_lod0f285b4b2,688,62976,|p7_basket_wood_round_tall_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2925,xmodelmesh,p7_basket_wood_round_tall_01_colf1ae3123,1240,0,|p7_basket_wood_round_tall_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2926,xmodel,p7_basket_wood_round_tall_01,1496,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2927,material,mc/bullet_collision_paper,816,0,|p7_office_paper_stack_sml|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2928,physpreset,book,5,0,|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2929,image,i_mtl_p7_book_vintage_cover_01_n,113,1460512,|mc/mtl_p7_book_vintage_cover_01_detail|material|p7_book_vintage_06|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2930,image,i_mtl_p7_book_vintage_cover_01_c,281,218440,|mc/mtl_p7_book_vintage_cover_01_detail|material|p7_book_vintage_06|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2931,material,mc/mtl_p7_book_vintage_cover_01,1033,0,|p7_book_vintage_06|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2932,xmodelmesh,p7_book_vintage_05_lod1d195945,224,12984,|p7_book_vintage_05_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2933,xmodelmesh,p7_book_vintage_05_lod0fac653e,224,16624,|p7_book_vintage_05_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2934,xmodelmesh,p7_book_vintage_05_col7a7cf661,1680,0,|p7_book_vintage_05_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2935,xmodel,p7_book_vintage_05,1704,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2936,image,i_mtl_p7_book_vintage_cover_01_burn_n,134,1455888,|mc/mtl_p7_book_vintage_cover_01_burn_detail|material|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2937,image,i_mtl_p7_book_vintage_cover_01_burn_c,286,218440,|mc/mtl_p7_book_vintage_cover_01_burn_detail|material|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2938,material,mc/mtl_p7_book_vintage_cover_01_burn,836,0,|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2939,xmodel,p7_book_vintage_05_burn,1632,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2940,image,i_t7_detail_leather_01,24,0,|mc/mtl_p7_zm_isl_medical_stool_leather|material|p7_zm_isl_medical_stool|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2941,material,mc/mtl_p7_book_vintage_cover_01_detail,1296,0,|p7_book_vintage_06|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2942,xmodelmesh,p7_book_vintage_06_lod1784a90af,336,10424,|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2943,xmodelmesh,p7_book_vintage_06_lod0ae99e537,336,12960,|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2944,xmodelmesh,p7_book_vintage_06_col9262378b,1384,0,|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2945,xmodel,p7_book_vintage_06,1752,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2946,material,mc/mtl_p7_book_vintage_cover_01_burn_detail,1248,0,|p7_book_vintage_06_burn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2947,xmodel,p7_book_vintage_06_burn,1680,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2948,techset,mc/lit_micro_tiled_macro_color#e6142445,252112,0,|mc/mtl_p7_bookcase_wood_3_shelves_brown|material|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2949,image,i_mtl_p7_bookcase_wood_3_shelves_c,99,1462112,|mc/mtl_p7_bookcase_wood_3_shelves_brown|material|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2950,image,i_mtl_p7_bookcase_wood_3_shelves_n,291,131072,|mc/mtl_p7_bookcase_wood_3_shelves_brown|material|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2951,image,i_t7_wood_worn_brown_c,271,742728,|mc/mtl_p7_bookcase_wood_3_shelves_brown|material|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2952,image,i_t7_wood_worn_brown_n,287,1419960,|mc/mtl_p7_bookcase_wood_3_shelves_brown|material|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2953,material,mc/mtl_p7_bookcase_wood_3_shelves_brown,1172,0,|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2954,xmodelmesh,p7_bookcase_wood_3_shelves_lod06fcb3f3c,232,20160,|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2955,xmodelmesh,p7_bookcase_wood_3_shelves_lod01d919465,232,33760,|p7_bookcase_wood_3_shelves_brown|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2956,xmodel,p7_bookcase_wood_3_shelves_brown,7216,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2957,material,mc/bullet_collision_glass,1496,0,|p7_zm_der_light_bulb_small|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2958,physpreset,p7_bottle_glass_liquor_03,26,0,|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2959,techset,mc/glass_backlit#e6142445,1058784,0,|mc/mtl_p7_bottle_glass_liquor_03|material|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2960,image,i_mtl_p7_bottle_glass_liquor_03_n,98,404832,|mc/mtl_p7_bottle_glass_liquor_03|material|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2961,image,i_mtl_p7_bottle_glass_liquor_03_g,970,0,|mc/mtl_p7_bottle_glass_liquor_03|material|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2962,image,i_mtl_p7_bottle_glass_liquor_03_c,122,393216,|mc/mtl_p7_bottle_glass_liquor_03|material|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2963,material,mc/mtl_p7_bottle_glass_liquor_03,1016,0,|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2964,xmodelmesh,p7_bottle_glass_liquor_03_lod177531a76,232,6240,|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2965,xmodelmesh,p7_bottle_glass_liquor_03_lod1e2d8eae5,240,11088,|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2966,xmodelmesh,p7_bottle_glass_liquor_03_col44692322,4064,0,|p7_bottle_glass_liquor_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2967,xmodel,p7_bottle_glass_liquor_03,3544,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2968,techset,mc/lit_transparent_advanced#e6142445,38,0,|mc/mtl_wpn_t7_zmb_perk_bottle_glass|material|p7_zm_perk_bottle_broken|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2969,image,$occlusion,12,0,|mc/mtl_c_zom_dlchd_sumpf_zom_officer_bling|material|c_zom_dlchd_sumpf_zombies_hat1|xmodel|c_zom_dlchd_sumpf_zombies1c|character|spawner_zm_swamp_zombie|aitype|maps/zm/zm_swamp_remastered.d3dbsp|col_map|zone_source/zm_swamp_remastered.zone|csv
2970,image,i_mtl_p7_bottle_glass_liquor_04_n,98,375888,|mc/mtl_p7_bottle_glass_liquor_04|material|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2971,image,i_mtl_p7_bottle_glass_liquor_04_g,282,218440,|mc/mtl_p7_bottle_glass_liquor_04|material|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2972,image,i_mtl_p7_bottle_glass_liquor_04_c,298,371384,|mc/mtl_p7_bottle_glass_liquor_04|material|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2973,image,i_mtl_p7_bottle_glass_liquor_04_s,282,218440,|mc/mtl_p7_bottle_glass_liquor_04|material|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2974,material,mc/mtl_p7_bottle_glass_liquor_04,1166,0,|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2975,xmodelmesh,p7_bottle_glass_broken_vodka_top_lod03403ff64,240,15672,|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2976,xmodelmesh,p7_bottle_glass_broken_vodka_top_lod025b7cbce,240,18624,|p7_bottle_glass_vodka_broken_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2977,xmodel,p7_bottle_glass_vodka_broken_01,7628,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2978,physpreset,p7_bottle_glass_wine_open_01,29,0,|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2979,techset,mc/lit_backlit#e6142445,290183,0,|mc/mtl_p7_zm_der_light_spot_bulb|material|p7_zm_der2_light_spot_housing|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2980,image,$black_thickness,153,0,|mc/mtl_p7_zm_shi_straw_thatch_debris_hay|material|p7_zm_shi_straw_thatch_debris_hay_sml|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2981,image,i_mtl_p7_bottle_glass_wine_n,261,96800,|mc/mtl_p7_bottle_glass_wine_empty|material|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2982,material,mc/mtl_p7_bottle_glass_wine_empty,1546,0,|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2983,image,i_mtl_p7_bottle_lable_wine_01_c,128,371360,|mc/mtl_p7_bottle_lable_wine_01|material|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2984,material,mc/mtl_p7_bottle_lable_wine_01,1344,0,|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2985,xmodelmesh,p7_bottle_glass_wine_open_lod084795bef,352,13328,|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2986,xmodelmesh,p7_bottle_glass_wine_open_lod097abf91d,352,23984,|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2987,xmodelmesh,p7_bottle_glass_wine_col626ae05d,4056,0,|p7_bottle_glass_wine_open_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2988,xmodel,p7_bottle_glass_wine_open_01,3512,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2989,techset,mc/glass#e6142445,19,0,|mc/mtl_p7_zm_ver_zapper_power_box_glass|material|p7_zm_ver_zapper_power_box_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2990,image,i_mtl_p7_bottle_milk_broken_btm_n,114,355904,|mc/mtl_p7_bottle_milk_broken_btm|material|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2991,image,i_mtl_p7_bottle_milk_broken_btm_g,282,218440,|mc/mtl_p7_bottle_milk_broken_btm|material|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2992,image,i_mtl_p7_bottle_milk_broken_btm_c,298,371384,|mc/mtl_p7_bottle_milk_broken_btm|material|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2993,material,mc/mtl_p7_bottle_milk_broken_btm,927,0,|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2994,image,i_mtl_p7_bottle_milk_broken_top_n,290,393216,|mc/mtl_p7_bottle_milk_broken_top|material|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2995,image,i_t7_glass_dirty_dome_01_g,275,218440,|mc/mtl_p7_bottle_milk_broken_top_edge|material|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2996,image,i_t7_glass_dirty_dome_01_c,291,1419960,|mc/mtl_p7_zm_ctl_light_lamp_vintage_01_glass|material|p7_zm_ctl_light_lamp_vintage_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2997,material,mc/mtl_p7_bottle_milk_broken_top_edge,728,0,|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2998,xmodelmesh,p7_bottle_milk_broken_btm_lod1a12d4bce,344,13632,|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
2999,xmodelmesh,p7_bottle_milk_broken_btm_lod03f5c271c,344,17536,|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3000,xmodelmesh,p7_bottle_milk_broken_btm_cole54ed375,3608,0,|p7_bottle_milk_broken_btm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3001,xmodel,p7_bottle_milk_broken_btm,4832,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3002,image,i_mtl_p7_bottle_milk_broken_top_g,234,187272,|mc/mtl_p7_bottle_milk_broken_top|material|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3003,image,i_mtl_p7_bottle_milk_broken_top_c,298,371384,|mc/mtl_p7_bottle_milk_broken_top|material|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3004,material,mc/mtl_p7_bottle_milk_broken_top,740,0,|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3005,xmodelmesh,p7_bottle_milk_broken_top_lod13fcc2dba,344,24928,|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3006,xmodelmesh,p7_bottle_milk_broken_top_lod0accf564,344,32432,|p7_bottle_milk_broken_top|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3007,xmodel,p7_bottle_milk_broken_top,5244,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3008,material,mc/bullet_collision_plastic,29,0,|p7_debris_trash_corner_clump_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3009,physpreset,bottle_plastic,16,0,|p7_debris_trash_fabsoft_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3010,techset,mc/lit_transparent_nocull#e6142445,36,0,|mc/mtl_p7_wood_plank_rustic_2x16x48_splinter|material|p7_wood_plank_rustic01_2x16x48|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3011,image,i_mtl_p7_bottle_plastic_2litre_n,289,401392,|mc/mtl_p7_bottle_plastic_2litre_cola_backlit|material|p7_bottle_plastic_16oz_cola_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3012,image,i_mtl_p7_bottle_plastic_16oz_water_dmg_c,297,393216,|mc/mtl_p7_bottle_plastic_16oz_water_dmg|material|p7_bottle_plastic_16oz_blue_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3013,material,mc/mtl_p7_bottle_plastic_16oz_water_dmg,865,0,|p7_bottle_plastic_16oz_blue_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3014,xmodelmesh,p7_bottle_plastic_16oz_blue_lod0e17d896e,240,9984,|p7_bottle_plastic_16oz_blue_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3015,xmodelmesh,p7_bottle_plastic_16oz_blue_lod0a755101d,240,17104,|p7_bottle_plastic_16oz_blue_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3016,xmodelmesh,p7_bottle_plastic_16oz_colbd8fa64f,4056,0,|p7_bottle_plastic_16oz_cola_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3017,xmodel,p7_bottle_plastic_16oz_blue_dmg,3496,0,|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3018,techset,mc/lit_transparent_nocull_plus#e6142445,41,0,|mc/mtl_p7_bottle_plastic_2litre_cola_dmg|material|p7_bottle_plastic_16oz_cola_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3019,image,i_t7_micro_plastic_rough_heavy_01_g,44,191352,|mc/mtl_p7_zm_shi_fan_vent_set_rubber|material|p7_zm_shi_fan_vent_pulley_belt|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3020,image,i_mtl_p7_bottle_plastic_2litre_cola_dmg_c,306,371384,|mc/mtl_p7_bottle_plastic_2litre_cola_dmg_opaque|material|p7_bottle_plastic_16oz_cola_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
3021,material,mc/mtl_p7_bottle_plastic_2litre_cola_dmg,953,0,|p7_bottle_plastic_16oz_cola_dmg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
