index,type,name,resident,streamed,parentStack
378,image,fxt_dust_spike_md_anim,24,0,|ei/gfx_dust_spike_md_anim_lit|material|explosions/fx_exp_grenade_surface_sand_child|fx|explosions/fx_exp_grenade_sand|fx|surface_explosion_grenade|surfacefxtable|grenade_explosion|impactsfxtable|launcher_ex41_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
379,material,ei/gfx_smk_billow_whisp_anim_lit|dup,38,0,|zm_ui3dtest|texturecombo
380,material,ei/gfx_smk_billow_whisp_anim_em|dup,37,0,|zm_ui3dtest|texturecombo
381,image,fxt_smk_billow_whisp_anim,27,0,|ei/gfx_smk_billow_whisp_anim_em|material|dlc5/zmb_weapon/fx_freezegun_reload_smoke|fx|zone_source/zm_ui3dtest.zone|csv
382,material,ei/gfx_water_bubbledeath_group2_anim_spec|dup,47,0,|zm_ui3dtest|texturecombo
383,image,fxt_water_bubbledeath_group2_anim,35,0,|ei/gfx_water_bubbledeath_group2_anim_spec|material|explosions/fx_exp_discgun_default|fx|special_discgun_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
384,image,fxt_water_bubbledeath_group2_anim_n,37,0,|ei/gfx_water_bubbledeath_group2_anim_spec|material|explosions/fx_exp_discgun_default|fx|special_discgun_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
385,material,gfx_decal_bullet_wood_02|dup,30,0,|zm_ui3dtest|texturecombo
386,material,vd/gfx_decal_bullet_wood_02|dup,33,0,|zm_ui3dtest|texturecombo
387,material,vdd/gfx_decal_bullet_wood_02|dup,34,0,|zm_ui3dtest|texturecombo
388,image,i_t7_decal_bullet_wood_02_c,29,0,|vdd/gfx_decal_bullet_wood_02|material|impacts/fx_bul_impact_default_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
389,image,i_t7_decal_bullet_wood_02_n,29,0,|vdd/gfx_decal_bullet_wood_02|material|impacts/fx_bul_impact_default_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
390,material,gfx_decal_bullet_wood_03|dup,30,0,|zm_ui3dtest|texturecombo
391,material,vd/gfx_decal_bullet_wood_03|dup,33,0,|zm_ui3dtest|texturecombo
392,material,vdd/gfx_decal_bullet_wood_03|dup,34,0,|zm_ui3dtest|texturecombo
393,image,i_t7_decal_bullet_wood_03_c,29,0,|vdd/gfx_decal_bullet_wood_03|material|impacts/fx_bul_impact_wood_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
394,image,i_t7_decal_bullet_wood_03_n,29,0,|vdd/gfx_decal_bullet_wood_03|material|impacts/fx_bul_impact_wood_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
395,material,gfx_decal_bullet_wood_01|dup,30,0,|zm_ui3dtest|texturecombo
396,material,vd/gfx_decal_bullet_wood_01|dup,33,0,|zm_ui3dtest|texturecombo
397,material,vdd/gfx_decal_bullet_wood_01|dup,34,0,|zm_ui3dtest|texturecombo
398,image,i_t7_decal_bullet_wood_01_c,29,0,|vdd/gfx_decal_bullet_wood_01|material|impacts/fx_bul_impact_wood_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
399,image,i_t7_decal_bullet_wood_01_n,29,0,|vdd/gfx_decal_bullet_wood_01|material|impacts/fx_bul_impact_wood_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
400,material,ei/gfx_debris_embers_em_i128|dup,34,0,|zm_ui3dtest|texturecombo
401,image,fxt_debris_embers,19,0,|ei/gfx_debris_embers_em_i128|material|impacts/fx_bul_impact_wood_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
402,image,fxt_debris_embers_mask,24,0,|ei/gfx_debris_embers_em_i128|material|impacts/fx_bul_impact_wood_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
403,material,ei/gfx_water_stream_anim_lit|dup,34,0,|zm_ui3dtest|texturecombo
404,image,fxt_water_stream_anim,23,0,|ei/gfx_water_stream_anim_lit|material|impacts/fx_bul_impact_mud_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
405,material,gfx_decal_bullet_concrete_01|dup,34,0,|zm_ui3dtest|texturecombo
406,material,vd/gfx_decal_bullet_concrete_01|dup,37,0,|zm_ui3dtest|texturecombo
407,material,vdd/gfx_decal_bullet_concrete_01|dup,38,0,|zm_ui3dtest|texturecombo
408,image,i_t7_decal_bullet_concrete_01_c,33,0,|vdd/gfx_decal_bullet_concrete_01|material|impacts/fx_bul_impact_concrete_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
409,image,i_t7_decal_bullet_concrete_01_n,33,0,|vdd/gfx_decal_bullet_concrete_01|material|impacts/fx_bul_impact_concrete_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
410,material,gfx_decal_bullet_concrete_02|dup,34,0,|zm_ui3dtest|texturecombo
411,material,vd/gfx_decal_bullet_concrete_02|dup,37,0,|zm_ui3dtest|texturecombo
412,material,vdd/gfx_decal_bullet_concrete_02|dup,38,0,|zm_ui3dtest|texturecombo
413,image,i_t7_decal_bullet_concrete_02_c,33,0,|vdd/gfx_decal_bullet_concrete_02|material|impacts/fx_bul_impact_concrete_uw_sm|fx|impacts/fx_bul_impact_concrete_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
414,material,gfx_decal_bullet_concrete_03|dup,34,0,|zm_ui3dtest|texturecombo
415,material,vd/gfx_decal_bullet_concrete_03|dup,37,0,|zm_ui3dtest|texturecombo
416,material,vdd/gfx_decal_bullet_concrete_03|dup,38,0,|zm_ui3dtest|texturecombo
417,image,i_t7_decal_bullet_concrete_03_c,33,0,|vdd/gfx_decal_bullet_concrete_03|material|impacts/fx_bul_impact_concrete_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
418,image,i_t7_decal_bullet_concrete_03_n,33,0,|vdd/gfx_decal_bullet_concrete_03|material|impacts/fx_bul_impact_concrete_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
419,material,ei/gfx_spark_rndhit_core_em|dup,33,0,|zm_ui3dtest|texturecombo
420,image,fxt_sparks_rndhit_core,24,0,|ei/gfx_spark_rndhit_core_em|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
421,image,fxt_sparks_rndhit_core_mask,29,0,|ei/gfx_spark_rndhit_core_em|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
422,material,gfx_decal_bullet_dirt_01|dup,30,0,|zm_ui3dtest|texturecombo
423,material,vd/gfx_decal_bullet_dirt_01|dup,33,0,|zm_ui3dtest|texturecombo
424,material,vdd/gfx_decal_bullet_dirt_01|dup,34,0,|zm_ui3dtest|texturecombo
425,image,i_t7_decal_bullet_dirt_c,26,0,|vdd/gfx_decal_bullet_dirt_01|material|impacts/fx_bul_impact_dirt_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
426,image,i_t7_decal_bullet_dirt_n,26,0,|vdd/gfx_decal_bullet_dirt_01|material|impacts/fx_bul_impact_dirt_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
427,material,gfx_decal_default_01|dup,26,0,|zm_ui3dtest|texturecombo
428,material,vd/gfx_decal_default_01|dup,29,0,|zm_ui3dtest|texturecombo
429,material,vdd/gfx_decal_default_01|dup,30,0,|zm_ui3dtest|texturecombo
430,image,fxt_decal_default_01,22,0,|vdd/gfx_decal_default_01|material|impacts/fx_bul_impact_snow_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
431,image,fxt_decal_default_01_n,24,0,|vdd/gfx_decal_default_01|material|impacts/fx_bul_impact_snow_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
432,material,gfx_decal_bullet_metal_01|dup,31,0,|zm_ui3dtest|texturecombo
433,material,vd/gfx_decal_bullet_metal_01|dup,34,0,|zm_ui3dtest|texturecombo
434,material,vdd/gfx_decal_bullet_metal_01|dup,35,0,|zm_ui3dtest|texturecombo
435,image,i_t7_decal_bullet_metal_impact_01_c,37,0,|vdd/gfx_decal_bullet_metal_01|material|impacts/fx_bul_impact_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
436,image,i_t7_decal_bullet_metal_impact_01_n,37,0,|vdd/gfx_decal_bullet_metal_01|material|impacts/fx_bul_impact_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
437,material,gfx_decal_bullet_metal_02|dup,31,0,|zm_ui3dtest|texturecombo
438,material,vd/gfx_decal_bullet_metal_02|dup,34,0,|zm_ui3dtest|texturecombo
439,material,vdd/gfx_decal_bullet_metal_02|dup,35,0,|zm_ui3dtest|texturecombo
440,image,i_t7_decal_bullet_metal_impact_02_c,37,0,|vdd/gfx_decal_bullet_metal_02|material|impacts/fx_bul_impact_metal_uw_sm|fx|impacts/fx_bul_impact_thin_metal_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
441,image,i_t7_decal_bullet_metal_impact_02_n,37,0,|vdd/gfx_decal_bullet_metal_02|material|impacts/fx_bul_impact_metal_uw_sm|fx|impacts/fx_bul_impact_thin_metal_sm|fx|surface_enter_bullet_small|surfacefxtable|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
442,material,gfx_decal_bullet_metal_03|dup,31,0,|zm_ui3dtest|texturecombo
443,material,vd/gfx_decal_bullet_metal_03|dup,34,0,|zm_ui3dtest|texturecombo
444,material,vdd/gfx_decal_bullet_metal_03|dup,35,0,|zm_ui3dtest|texturecombo
445,image,i_t7_decal_bullet_metal_impact_03_c,37,0,|vdd/gfx_decal_bullet_metal_03|material|impacts/fx_bul_impact_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
446,image,i_t7_decal_bullet_metal_impact_03_n,37,0,|vdd/gfx_decal_bullet_metal_03|material|impacts/fx_bul_impact_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
447,material,ei/gfx_water_drip_lit|dup,27,0,|zm_ui3dtest|texturecombo
448,image,fxt_water_drip,16,0,|ei/gfx_water_drip_lit|material|impacts/fx_bul_impact_snow_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
449,material,gfx_decal_bullet_thin_metal_01|dup,36,0,|zm_ui3dtest|texturecombo
450,material,vd/gfx_decal_bullet_thin_metal_01|dup,39,0,|zm_ui3dtest|texturecombo
451,material,vdd/gfx_decal_bullet_thin_metal_01|dup,40,0,|zm_ui3dtest|texturecombo
452,image,i_t7_decal_bullet_metalcar_impact01_c,39,0,|vdd/gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
453,image,i_t7_decal_bullet_metalcar_impact01_n,39,0,|vdd/gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
454,image,i_t7_decal_bullet_metalcar_impact01_g,39,0,|vdd/gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
455,image,i_t7_decal_bullet_metalcar_impact01_s,39,0,|vdd/gfx_decal_bullet_thin_metal_01|material|impacts/fx_bul_impact_thin_metal_xsm|fx|surface_exit_bullet_xsmall|surfacefxtable|shotgun_exit|impactsfxtable|pistol_shotgun_dw_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
456,material,ei/gfx_shockwave_anim_em|dup,30,0,|zm_ui3dtest|texturecombo
457,image,fxt_shockwave_anim_1,22,0,|ei/gfx_shockwave_anim_em|material|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
458,material,ei/gfx_shockwave_elec_anim_em_i2048|dup,41,0,|zm_ui3dtest|texturecombo
459,image,fxt_shockwave_elec_anim,25,0,|ei/gfx_shockwave_elec_anim_em_i2048|material|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
460,image,fxt_shockwave_elec_anim_mask,30,0,|ei/gfx_shockwave_elec_anim_em_i2048|material|impacts/fx_bul_impact_pwr_armor_lg|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
461,material,ei/gfx_smk_puff_light_varied|dup,34,0,|zm_ui3dtest|texturecombo
462,image,fxt_smk_puff_light_varied,27,0,|ei/gfx_smk_puff_light_varied|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
463,material,ei/gfx_light_ray_thruster_em_i128|dup,39,0,|zm_ui3dtest|texturecombo
464,image,fxt_light_ray_thruster,24,0,|ei/gfx_light_ray_thruster_em_i128|material|weapon/fx_shellejects_lmg_infinite_3p|fx|lmg_infinite_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
465,image,fxt_light_ray_thruster_mask,29,0,|ei/gfx_light_ray_thruster_em_i128|material|weapon/fx_shellejects_lmg_infinite_3p|fx|lmg_infinite_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
466,material,ei/gfx_debug_missing_fx|dup,29,0,|zm_ui3dtest|texturecombo
467,image,fxt_misc_missing_fx,21,0,|ei/gfx_debug_missing_fx|material|zombie/fx_muz_md_gas_flash_3p_ug_zmb|fx|zombie/fx_muz_md_rifle_3p_ug_zmb|fx|pistol_m1911_lh_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
468,material,ei/gfx_fire_flicker_base_1_anim_em|dup,40,0,|zm_ui3dtest|texturecombo
469,image,fxt_fire_flicker_base_1_anim,30,0,|ei/gfx_fire_flicker_base_1_anim_em|material|dlc7/fx_muz_china_lake_3p|fx|launcher_ex41_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
470,material,ei/gfx_gel_splat_thick_lit|dup,32,0,|zm_ui3dtest|texturecombo
471,image,fxt_gel_splat_thick,21,0,|ei/gfx_gel_splat_thick_lit|material|zombie/fx_widows_blood_decal_impact_ground|fx|impacts/fx_flesh_hit_knife_widows_zmb|fx|sickle_knife_widows_wine_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
472,material,ei/gfx_light_phosphorous_em_i1024|dup,39,0,|zm_ui3dtest|texturecombo
473,material,ei/gfx_light_phosphorous_em|dup,33,0,|zm_ui3dtest|texturecombo
474,image,fxt_light_phosphorous,23,0,|ei/gfx_light_phosphorous_em|material|dlc5/zmb_weapon/fx_freezegun_freeze_torso|fx|zone_source/zm_ui3dtest.zone|csv
475,image,fxt_light_phosphorous_mask,28,0,|ei/gfx_light_phosphorous_em|material|dlc5/zmb_weapon/fx_freezegun_freeze_torso|fx|zone_source/zm_ui3dtest.zone|csv
476,material,ei/gfx_lightning_beam_em|dup,30,0,|zm_ui3dtest|texturecombo
477,image,fxt_lightning_beam,20,0,|ei/gfx_lightning_beam_em|material|dlc5/zmb_weapon/fx_raygun2_ug_view|fx|raygun_mark2_upgraded_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_ui3dtest.zone|csv
478,material,ei/gfx_fog_slow_wide_lg_anim_em|dup,1176,0,|zm_ui3dtest|texturecombo
479,image,fxt_fog_slow_wide_lg_anim,2796282,0,|zm_ui3dtest|texturecombo
480,material,ei/gfx_fog_slow_wide_md_anim_em|dup,1168,0,|zm_ui3dtest|texturecombo
481,image,fxt_fog_slow_wide_md_anim,2796314,0,|zm_ui3dtest|texturecombo
482,material,ei/gfx_fog_slow_wide_sm_anim_em|dup,1168,0,|zm_ui3dtest|texturecombo
483,image,fxt_fog_slow_wide_sm_anim,2796314,0,|zm_ui3dtest|texturecombo
484,techset,lit_weapon_impact#da7372ff,28,0,|gfx_decal_exp_blast_02|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
485,image,$identitynormalmap,20,0,|mc/invisible_mesh|material|c_zom_der_hellhound_fb_ice|xmodel|zone_source/zm_ui3dtest.zone|csv
486,image,$white_gloss,14,0,|vdd/gfx_decal_exp_blast_02|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
487,material,gfx_decal_blast_white_01|dup,1194,0,|zm_ui3dtest|texturecombo
488,techset,vd/lit_weapon_impact#36ede2cf,31,0,|vd/gfx_decal_exp_blast_02|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
489,material,vd/gfx_decal_blast_white_01|dup,513,0,|zm_ui3dtest|texturecombo
490,techset,vdd/lit_weapon_impact#ec9dbdd0,32,0,|vdd/gfx_decal_exp_blast_02|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
491,material,vdd/gfx_decal_blast_white_01|dup,528,0,|zm_ui3dtest|texturecombo
492,image,fxt_decal_blast_white_01_c,65627,0,|zm_ui3dtest|texturecombo
493,material,ei/gfx_ring_thin_nocull|dup,1160,0,|zm_ui3dtest|texturecombo
494,material,ei/gfx_ring_thin|dup,22,0,|zm_ui3dtest|texturecombo
495,image,fxt_ring_thin,15,0,|ei/gfx_ring_thin|material|dlc5/zmb_weapon/fx_freezegun_flash_upg|fx|freezegun_upgraded_zm|weapon|zone_source/zm_ui3dtest.zone|csv
496,material,ei/gfx_exp_alpha_anim_em|dup,30,0,|zm_ui3dtest|texturecombo
497,image,fxt_exp_alpha_anim,20,0,|ei/gfx_exp_alpha_anim_em|material|weapon/jetgun_back_fire|fx|t6_jetgun|weapon|zone_source/zm_ui3dtest.zone|csv
498,image,fxt_exp_alpha_anim_mask,25,0,|ei/gfx_exp_alpha_anim_em|material|weapon/jetgun_back_fire|fx|t6_jetgun|weapon|zone_source/zm_ui3dtest.zone|csv
499,material,ei/gfx_lightning_bolt_ground_em|dup,37,0,|zm_ui3dtest|texturecombo
500,image,fxt_lightning_bolt_ground,27,0,|ei/gfx_lightning_bolt_ground_em|material|zombie/fx_tesla_impact_default_zmb|fx|surface_enter_tesla|surfacefxtable|projectile_tesla_enter|impactsfxtable|tesla_nade|weapon|zone_source/zm_ui3dtest.zone|csv
501,material,ei/gfx_spark_blink_anim_blue_em|dup,37,0,|zm_ui3dtest|texturecombo
502,image,fxt_spark_blink_anim_blue,27,0,|ei/gfx_spark_blink_anim_blue_em|material|zombie/fx_thundergun_impact|fx|surface_enter_thundergun|surfacefxtable|surface_enter_thundergun|impactsfxtable|thunder_nade|weapon|zone_source/zm_ui3dtest.zone|csv
503,material,ei/gfx_dust_swirl_md_anim_em|dup,34,0,|zm_ui3dtest|texturecombo
504,image,fxt_dust_swirl_md_anim,24,0,|ei/gfx_dust_swirl_md_anim_em|material|zombie/fx_thundergun_impact|fx|surface_enter_thundergun|surfacefxtable|surface_enter_thundergun|impactsfxtable|thunder_nade|weapon|zone_source/zm_ui3dtest.zone|csv
505,material,ei/gfx_dust_heli_swirl_anim_em|dup,1168,0,|zm_ui3dtest|texturecombo
506,image,fxt_dust_heli_swirl_anim,26,0,|ei/gfx_dust_heli_swirl_anim_em|material|dlc5/zmb_weapon/fx_freezegun_shatter_upg|fx|zone_source/zm_ui3dtest.zone|csv
507,material,ei/gfx_dust_clump_lit|dup,27,0,|zm_ui3dtest|texturecombo
508,image,fxt_dust_clump,16,0,|ei/gfx_dust_clump_lit|material|dlc2/island/fx_zombie_gib_trail|fx|zone_source/zm_ui3dtest.zone|csv
509,material,ei/gfx_dust_spike_sm_anim_em|dup,1168,0,|zm_ui3dtest|texturecombo
510,image,fxt_dust_spike_sm_anim,2796263,0,|zm_ui3dtest|texturecombo
511,techset,ei/effect_lit_blend#2843f95a,30,0,|ei/gfx_fxt_smk_light|material|dlc5/zmb_weapon/fx_freezegun_shatter_upg|fx|zone_source/zm_ui3dtest.zone|csv
512,material,ei/gfx_bio_blood_spatter_lit|dup,1146,0,|zm_ui3dtest|texturecombo
513,image,fxt_bio_blood_spatter,87478,0,|zm_ui3dtest|texturecombo
514,material,ei/gfx_smk_gen_anim_lit|dup,1128,0,|zm_ui3dtest|texturecombo
515,image,fxt_smk_gen_anim,5592593,0,|zm_ui3dtest|texturecombo
516,material,ei/gfx_fxt_smk_light|dup,1752,0,|zm_ui3dtest|texturecombo
517,image,i_fxt_smk_light,174848,0,|zm_ui3dtest|texturecombo
518,material,ei/gfx_spark_blink_anim_orange_em|dup,1456,0,|zm_ui3dtest|texturecombo
519,image,fxt_spark_blink_anim_orange,349596,0,|zm_ui3dtest|texturecombo
520,image,zm_ui3dtest_BC3_SRGB_combo,283,0,|zm_ui3dtest|texturecombo
521,image,zm_ui3dtest_BC7_SRGB_combo,283,0,|zm_ui3dtest|texturecombo
522,image,zm_ui3dtest_BC7_combo,278,0,|zm_ui3dtest|texturecombo
523,image,zm_ui3dtest_BC4_combo,222,0,|zm_ui3dtest|texturecombo
524,texturecombo,zm_ui3dtest,11337,0,||assetlist
525,techset,mc/sky_latlong_hdr#e6142445,161218,0,|mc/mtl_skybox_default_day|material|skybox_default_day|xmodel|maps/zm/zm_ui3dtest.d3dbsp|gfx_map|zone_source/zm_ui3dtest.zone|csv
526,image,skybox_default_day_ft#ab13f4c4,31,0,|mc/mtl_skybox_default_day|material|skybox_default_day|xmodel|maps/zm/zm_ui3dtest.d3dbsp|gfx_map|zone_source/zm_ui3dtest.zone|csv
527,material,mc/mtl_skybox_default_day,457,0,|skybox_default_day|xmodel|maps/zm/zm_ui3dtest.d3dbsp|gfx_map|zone_source/zm_ui3dtest.zone|csv
528,xmodelmesh,t6_skyboxfb7b39d6,224,11712,|skybox_default_black|xmodel|maps/zm/zm_ui3dtest.d3dbsp|gfx_map|zone_source/zm_ui3dtest.zone|csv
529,xmodel,skybox_default_day,152,0,|maps/zm/zm_ui3dtest.d3dbsp|gfx_map|zone_source/zm_ui3dtest.zone|csv
530,techset,create_lut2dv#da7372ff,24,0,|luts_t7_default|material|maps/zm/zm_ui3dtest.d3dbsp|col_map|zone_source/zm_ui3dtest.zone|csv
531,image,img_luts_curve_blend,4194565,0,|luts_t7_default|material|maps/zm/zm_ui3dtest.d3dbsp|col_map|zone_source/zm_ui3dtest.zone|csv
532,material,luts_t7_default,48,0,|maps/zm/zm_ui3dtest.d3dbsp|col_map|zone_source/zm_ui3dtest.zone|csv
