index,type,name,resident,streamed,parentStack
1,string,,106439,0,||assetlist
3190,image,i_mtl_p7_books_office_s,280,196608,|mc/mtl_p7_books_office|material|p7_office_paper_stack_lrg|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3191,material,mc/mtl_p7_books_office,1139,0,|p7_office_paper_stack_lrg|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3192,xmodelmesh,p7_book_office_lrg_red_lod13e2b3c54,240,19336,|p7_book_office_lrg_red|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3193,xmodelmesh,p7_book_office_lrg_red_lod0cd372874,232,21408,|p7_book_office_lrg_red|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3194,xmodelmesh,p7_book_office_lrg_red_col68c9fa93,1232,0,|p7_book_office_lrg_red|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3195,xmodel,p7_book_office_lrg_red,1328,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3196,image,i_mtl_p7_chair_folding_wood_worn_m,123,745688,|mc/mtl_p7_chair_folding_wood_worn_metal_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3197,image,i_mtl_p7_chair_folding_wood_inside_n,301,371384,|mc/mtl_p7_chair_folding_wood_worn_wood_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3198,image,i_mtl_p7_chair_folding_wood_worn_n,291,1441792,|mc/mtl_p7_chair_folding_wood_worn_metal_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3199,image,i_mtl_p7_chair_folding_wood_inside_c,285,218440,|mc/mtl_p7_chair_folding_wood_worn_wood_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3200,image,i_mtl_p7_chair_folding_wood_wood_c,291,196608,|mc/mtl_p7_chair_folding_wood_worn_wood_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3201,material,mc/mtl_p7_chair_folding_wood_worn_wood_blend,1413,0,|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3202,image,i_mtl_p7_chair_folding_wood_metal_n,132,371384,|mc/mtl_p7_chair_folding_wood_worn_metal_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3203,image,i_mtl_p7_chair_folding_wood_metal_rust_n,297,393216,|mc/mtl_p7_chair_folding_wood_worn_metal_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3204,image,i_mtl_p7_chair_folding_wood_metal_rust_c,289,218440,|mc/mtl_p7_chair_folding_wood_worn_metal_blend|material|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3205,material,mc/mtl_p7_chair_folding_wood_worn_metal_blend,1650,0,|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3206,xmodelmesh,p7_chair_folding_wood_worn_lod12ebe114e,344,35800,|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3207,xmodelmesh,p7_chair_folding_wood_worn_lod0c263f410,344,43328,|p7_chair_folding_wood_worn|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3208,xmodel,p7_chair_folding_wood_worn,5148,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3209,image,i_mtl_p7_crate_plastic_tech_01_o,289,51944,|mc/mtl_p7_crate_plastic_tech_01_detail|material|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3210,image,i_mtl_p7_crate_plastic_tech_01_n,297,1419960,|mc/mtl_p7_crate_plastic_tech_01_detail|material|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3211,image,i_mtl_p7_crate_plastic_tech_01_g,281,742728,|mc/mtl_p7_crate_plastic_tech_01_detail|material|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3212,image,i_mtl_p7_crate_plastic_tech_01_c,289,720896,|mc/mtl_p7_crate_plastic_tech_01_detail|material|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3213,material,mc/mtl_p7_crate_plastic_tech_01,904,0,|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3214,image,i_t7_detail_styrofoam_01,105,109240,|mc/mtl_p7_crate_plastic_tech_01_detail|material|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3215,material,mc/mtl_p7_crate_plastic_tech_01_detail,1391,0,|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3216,xmodelmesh,p7_crates_plastic_tech_01_lod18a061218,352,159632,|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3217,xmodelmesh,p7_crates_plastic_tech_01_lod042622a42,344,197312,|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3218,xmodelmesh,p7_crates_plastic_tech_01_colf76a33e7,1224,0,|p7_crate_plastic_tech_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3219,xmodel,p7_crate_plastic_tech_01,1376,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3220,image,i_mtl_p7_debris_newspaper_02_n,63,101808,|mc/mtl_p7_debris_newspaper_02|material|p7_debris_newspaper_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3221,image,i_mtl_p7_debris_newspaper_02_c,279,218440,|mc/mtl_p7_debris_newspaper_02|material|p7_debris_newspaper_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3222,material,mc/mtl_p7_debris_newspaper_02,818,0,|p7_debris_newspaper_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3223,xmodelmesh,p7_debris_newspaper_03_lod09a99918,240,14008,|p7_debris_newspaper_03|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3224,xmodelmesh,p7_debris_newspaper_03_lod0e6db756b,232,27760,|p7_debris_newspaper_03|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3225,xmodel,p7_debris_newspaper_03,392,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3226,image,i_mtl_p7_cai_chair_lounge_greek_m,122,744664,|mc/mtl_p7_cai_chair_lounge_greek_wood_bend|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3227,image,i_t7_micro_cloth_leather_01_n,31,0,|mc/mtl_p7_cai_chair_lounge_greek_leather_bend|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3228,image,i_mtl_p7_cai_chair_lounge_greek_n,298,1419960,|mc/mtl_p7_cai_chair_lounge_greek_metal|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3229,image,i_t7_micro_cloth_leather_01_c,278,218440,|mc/mtl_p7_cai_chair_lounge_greek_leather_bend|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3230,material,mc/mtl_p7_cai_chair_lounge_greek_leather_bend,1647,0,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3231,image,i_mtl_p7_cai_chair_lounge_greek_wood_n,135,371384,|mc/mtl_p7_cai_chair_lounge_greek_wood_bend|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3232,image,i_mtl_p7_cai_chair_lounge_greek_wood_01_n,298,393216,|mc/mtl_p7_cai_chair_lounge_greek_wood_bend|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3233,material,mc/mtl_p7_cai_chair_lounge_greek_wood_bend,1655,0,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3234,material,mc/mtl_p7_cai_chair_lounge_greek_rubber,824,0,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3235,image,i_t7_micro_metal_painted_01_c,118,218440,|mc/mtl_p7_door_metal_tenant_01_rt_glass|material|p7_door_metal_tenant_01_lt|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
3236,image,i_mtl_p7_cai_chair_lounge_greek_metal_n,304,109240,|mc/mtl_p7_cai_chair_lounge_greek_metal|material|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3237,material,mc/mtl_p7_cai_chair_lounge_greek_metal,1530,0,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3238,xmodelmesh,p7_cai_chair_lounge_greek_lod17201f418,576,82256,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3239,material,mc/lambert1,13,0,|p7_tent_military_modular_side_dbl_door|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3240,xmodelmesh,p7_cai_chair_lounge_greek_lod0d34ebcea,568,99264,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3241,xmodel,p7_cai_chair_lounge_greek,14407,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3242,material,mc/mtl_p7_slu_debris_paper,1492,0,|com_debris_paper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3243,xmodelmesh,com_debris_paper_lod09e5c3dfe,2080,0,|com_debris_paper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3244,xmodel,com_debris_paper,144,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3245,xmodelmesh,p7_debris_newspaper_02_lod015bfbc2,240,11136,|p7_debris_newspaper_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3246,xmodelmesh,p7_debris_newspaper_02_lod019a42090,232,20752,|p7_debris_newspaper_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3247,xmodel,p7_debris_newspaper_02,392,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3248,image,i_mtl_p7_debris_newspaper_01_n,63,114272,|mc/mtl_p7_debris_newspaper_01|material|p7_debris_newspaper_04|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3249,image,i_mtl_p7_debris_newspaper_01_c,287,393216,|mc/mtl_p7_debris_newspaper_01|material|p7_debris_newspaper_04|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3250,material,mc/mtl_p7_debris_newspaper_01,850,0,|p7_debris_newspaper_04|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3251,xmodelmesh,p7_debris_newspaper_04_lod019700d46,240,17264,|p7_debris_newspaper_04|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3252,xmodelmesh,p7_debris_newspaper_04_lod0f40fb855,232,29040,|p7_debris_newspaper_04|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3253,xmodel,p7_debris_newspaper_04,392,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3254,image,nt_2020_cardboardbox_c,95,106600,|mc/mtl_nt_2020_cardboardbox|material|nt_2020_cardboardbox|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3255,material,mc/mtl_nt_2020_cardboardbox,1241,0,|nt_2020_cardboardbox|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3256,material,mc/mtl_p_glo_cardboardbox_decal,816,0,|nt_2020_cardboardbox|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3257,xmodelmesh,nt_2020_cardboardbox_01942ff535,1712,0,|nt_2020_cardboardbox|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3258,xmodel,nt_2020_cardboardbox,1124,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3259,xmodelmesh,p7_office_paper_stack_sml_lod1e6948486,2644,0,|p7_office_paper_stack_sml|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3260,xmodelmesh,p7_office_paper_stack_sml_lod08bd72d9e,3896,0,|p7_office_paper_stack_sml|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3261,xmodelmesh,p7_office_paper_stack_sml_coladb2d3fa,1960,0,|p7_office_paper_stack_sml|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3262,xmodel,p7_office_paper_stack_sml,1568,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3263,image,i_mtl_p7_clipboard_set_c,81,65536,|mc/mtl_p7_clipboard_set|material|p7_clipboard_01_wpaper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3264,image,i_mtl_p7_clipboard_set_s,11209,0,|mc/mtl_p7_clipboard_set|material|p7_clipboard_01_wpaper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3265,material,mc/mtl_p7_clipboard_set,926,0,|p7_clipboard_01_wpaper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3266,xmodelmesh,p7_clipboard_01_wpaper_lod1ef52cc96,240,4312,|p7_clipboard_01_wpaper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3267,xmodelmesh,p7_clipboard_01_wpaper_lod08eb713ac,232,11680,|p7_clipboard_01_wpaper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3268,xmodelmesh,p7_clipboard_01_wpaper_cole277d414,432,0,|p7_clipboard_01_wpaper|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3269,xmodel,p7_clipboard_01_wpaper,592,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3270,image,i_p7_table_oriental_wood_01_m,38,704904,|mc/mtl_p7_table_oriental_wood_01|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3271,image,i_p7_table_oriental_wood_01_details_1_n,304,109240,|mc/mtl_p7_table_oriental_wood_01_ornaments|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3272,image,i_p7_table_oriental_wood_01_details_2_n,296,131072,|mc/mtl_p7_table_oriental_wood_01_ornaments|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3273,image,i_p7_table_oriental_wood_01_n,286,1441792,|mc/mtl_p7_table_oriental_wood_01|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3274,image,i_p7_table_oriental_wood_01_details_2_c,288,87368,|mc/mtl_p7_table_oriental_wood_01_ornaments|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3275,image,i_p7_table_oriental_wood_01_details_1_c,296,65536,|mc/mtl_p7_table_oriental_wood_01_ornaments|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3276,material,mc/mtl_p7_table_oriental_wood_01,1356,0,|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3277,image,i_p7_table_oriental_wood_01_ornaments_m,56,371376,|mc/mtl_p7_table_oriental_wood_01_ornaments|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3278,image,i_p7_table_oriental_wood_01_ornaments_n,312,742760,|mc/mtl_p7_table_oriental_wood_01_ornaments|material|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3279,material,mc/mtl_p7_table_oriental_wood_01_ornaments,1480,0,|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3280,xmodelmesh,p7_table_oriental_wood_01_lod1e18dd862,344,336672,|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3281,xmodelmesh,p7_table_oriental_wood_01_lod0acda9e58,344,467552,|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3282,xmodelmesh,p7_table_oriental_wood_01_col6e69777c,10296,0,|p7_table_oriental_wood_01|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3283,xmodel,p7_table_oriental_wood_01,8816,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3284,image,i_mtl_p7_zm_der_radio_receiver_o,11017,0,|mc/mtl_p7_zm_der_radio_receiver_box|material|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3285,image,i_mtl_p7_zm_der_radio_receiver_n,121,1402144,|mc/mtl_p7_zm_der_radio_receiver_box|material|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3286,image,i_mtl_p7_zm_der_radio_receiver_g,281,742728,|mc/mtl_p7_zm_der_radio_receiver_box|material|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3287,image,i_mtl_p7_zm_der_radio_receiver_c,289,720896,|mc/mtl_p7_zm_der_radio_receiver_box|material|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3288,image,i_mtl_p7_zm_der_radio_receiver_s,289,720896,|mc/mtl_p7_zm_der_radio_receiver_box|material|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3289,material,mc/mtl_p7_zm_der_radio_receiver_attachments,1291,0,|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3290,techset,mc/lit_detail_advanced_fullspec#e6142445,42,0,|mc/mtl_p7_zm_der_radio_receiver_box|material|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3291,material,mc/mtl_p7_zm_der_radio_receiver_box,1422,0,|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3292,xmodelmesh,p7_zm_der_radio_receiver_lod1a6656f06,240,51416,|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3293,xmodelmesh,p7_zm_der_radio_receiver_lod0a6515371,344,63920,|p7_zm_der_radio_receiver|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3294,xmodel,p7_zm_der_radio_receiver,1260,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3295,image,i_mtl_p7_sin_signage_missing_person_01_n,57,387120,|mc/mtl_p7_fxanim_vld_trash_paper_missing_person_01|material|p7_fxanim_vld_trash_paper_missing_person_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3296,image,i_mtl_p7_cai_signage_missing_person_02_c,297,393216,|mc/mtl_p7_fxanim_gp_trash_paper_missing_person_02_s3|material|p7_fxanim_gp_trash_paper_missing_person_03b_s3_mod|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3297,material,mc/mtl_p7_fxanim_gp_trash_paper_missing_person_02_s3,2434,0,|p7_fxanim_gp_trash_paper_missing_person_03b_s3_mod|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3298,xmodelmesh,p7_fxanim_gp_trash_paper_missing_person_03_s3_lod03f37ce37,2376,0,|p7_fxanim_gp_trash_paper_missing_person_03b_s3_mod|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3299,xmodelmesh,p7_fxanim_gp_trash_paper_missing_person_03_s3_lod0a9f9705d,3792,0,|p7_fxanim_gp_trash_paper_missing_person_03b_s3_mod|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3300,xmodel,p7_fxanim_gp_trash_paper_missing_person_03b_s3_mod,256,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3301,image,i_p7_fxanim_vld_trash_paper_missing_person_01_c,288,393216,|mc/mtl_p7_fxanim_vld_trash_paper_missing_person_01|material|p7_fxanim_vld_trash_paper_missing_person_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3302,material,mc/mtl_p7_fxanim_vld_trash_paper_missing_person_01,1624,0,|p7_fxanim_vld_trash_paper_missing_person_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3303,xmodelmesh,p7_fxanim_gp_trash_paper_missing_person_02_s3_lod0cb2d8ebe,3096,0,|p7_fxanim_vld_trash_paper_missing_person_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3304,xmodelmesh,p7_fxanim_gp_trash_paper_missing_person_02_s3_lod051ac012f,264,4928,|p7_fxanim_vld_trash_paper_missing_person_02|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3305,xmodel,p7_fxanim_vld_trash_paper_missing_person_02,248,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3306,xmodelmesh,p7_shelf_industrial_vintage_32_lod1b9d5db6b,352,190688,|p7_shelf_industrial_vintage_32|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3307,xmodelmesh,p7_shelf_industrial_vintage_32_lod0b0379d80,352,238112,|p7_shelf_industrial_vintage_32|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3308,xmodelmesh,p7_shelf_industrial_vintage_32_col720e012,5800,0,|p7_shelf_industrial_vintage_32|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3309,xmodel,p7_shelf_industrial_vintage_32,4648,0,|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
3310,material,mc/mtl_t6_wpn_uav_radio,25,0,|t6_wpn_uav_radio_world|xmodel|maps/zm/zm_nacht_remastered.d3dbsp|gfx_map|zone_source/zm_nacht_remastered.zone|csv
